id,text,sentiment,,,
144351,"Suara.com - PT Perusahaan Gas Negara Tbk (PGN) berkomitmen menjadi bagian dari solusi dalam berbagai peran yang diemban di bidang energi khususnya penyaluran gas bumi nasional. Upaya ini dibuktikan PGN dengan penerapan efisiensi dan efektifitas dalam menjaga kinerja bisnis maupun operasional.""PGN optimis kinerja bisnisnya di tahun 2021 akan terus membaik. Selain pemulihan ekonomi akibat pandemi COVID-19 yang diperkirakan berjalan lebih cepat, beroperasinya sejumlah infrastruktur pipa gas bumi akan menjadi penopang penguatan bisnis perseroan,"" ujar Sekretaris Perusahaan PGN, Rachmat Hutama di Jakarta, Senin (12/4/2021). Beberapa proyek infrastruktur yang bakal menjadi katalis pertumbuhan bisnis PGN diantaranya adalah pembangunan pipa minyak ke Blok Rokan di Riau.  Baca Juga: Ini Strategi PGN Optimalkan Pemanfaatan Gas Bumi di 2021  Dengan panjang kurang lebih 367 KM, pipa ini berpotensi mengangkut minyak kurang lebih 200.000 - 265.000 BOPD dan ditargetkan akan komersial pada akhir 2021. Pipa minyak rokan merupakan salah satu proyek energi terbesar yang mencetak efisiensi anggaran sebesar Rp 2,1 Triliun. Hal ini selaras dengan kondisi pandemi yang menuntut tingkat efisiensi tinggi dalam pelaksanaan kegiatan investasi dan operasi. Kehadiran jaringan Pipa Minyak Rokan juga akan memperkuat portofolio dan meningkatkan pendapatan transportasi migas Perseroan, meningkatkan lifting dari Blok Rokan, serta mendorong tingkat efisiensi biaya pelaksanaan proyek strategis nasional.     Proyek infrastruktur transmisi lain yang berpotensi menjadi backbone baru bagi pemanfaatan gas bumi adalah selesainya pembangunan pipa gas transmisi Gresik -Semarang oleh PT Pertagas. ""Ruas ini ditargetkan dapat merealisasikan kepastian penyaluran pasokan gas bumi di Jawa Tengah. Jaringan pipa transmisi ini sepanjang 267 KM dengan kapasitas pengaliran gas maksimal sekitar 400 MMSCFD,""imbuh Rachmat.    Melalui Afiliasi Saka Energy Muriah Ltd. (SEML), PGN menyalurkan gas dari Lapangan Kepodang untuk Pmbangkit Listrik Tambak Lorok Jawa Tengah dengan potensi pengaliran gas sebesar 10-15 BBTUD.   ",0,,,
144353,"  KENDALKU - Cara daftar BLT UMKM BPUM 2021, serta cara cek penerima via layanan BRI di eform.bri.co.id/bpum. Pelaku UMKM bisa daftar agar mendapatkan bantuan BPUM 2021 karena pendaftaran telah dibuka kembali, nantinya pelaku UMKM juga bisa cek penerima via eform.bri.co.id/bpum. Untuk lebih jelasnya, simak cara daftar BLT UMKM BPUM 2021 hingga cara cek penerima via eform.bri.co.id/bpum. Di tahun 2021 ini, Kemenkop UKM kembali menyalurkan BPUM 2021 senilai Rp1,2 juta. Berbeda dengan tahun 2020, yang mana besaran bantuan BPUM untuk pelaku UMKM senilai Rp2,4 juta. Menurut pihak Kemenko UKM, BPUM 2021 Rp1,2 juta merupakan usulan dari Presiden Jokowi. ",0,,,
144354," BANDUNG - Pemerintah  Kota Bandung bakal melibatkan 30 kecamatan untuk mempercepat vaksinasi bagi ribuan guru. Percepatan vaksinasi ini sebagai langkah persiapan jelang pendidikan tatap muka (PTM).Ketua Komite Kebijakan Penanganan Covid-19 Kota Bandung Oded M. Danial menyatakan setiap stakeholder harus fokus menyiapkan Pembelajaran Tatap Muka (PTM). Utamanya, berkenaan dengan antisipasi sisi kesehatan yang merupakan tanggung jawab bersama. Salah satunya, menginstruksikan kepada Satgas Penanganan COVID-19 Kota Bandung untuk mengakselerasi vaksinasi guna menunjang PTM. Yakni dengan memprioritaskan penyuntikan vaksin bagi Pendidik dan Tenaga Kependidikan (PTK).   Kendati wewenang Dinas Pendidikan Kota Bandung hanya setingkat SD dan SMP, namun Oded meminta agar semua PTK yang ada di Kota Bandung bisa diakomodir. Tanpa terkecuali yang berasal dari kedinasan Kementerian Agama.Saat ini, di Kota Bandung tercatat sekitar 2.200 PTK yang sudah menjalani penyuntikan vaksin. Total target sasaran untuk PTK di seluruh jenjang di Kota Bandung yakni sebanyak 35.904 orang.  “Sasaran vaksin PTK ini pada jenjang SD, SMP, SMA, RA, MI, MTS, MA atau MAK yang berlokasi di Kota Bandung. Sumber data Dinas Pendidikan memiliki sasaran sebesar 33.886, dan data dari Kementerian Agama sebanyak 2.018,” ungkapnya.Guna mengakselerasi vaksinasi bagi PTK ini, Oded sudah merancang agar penyuntikan didesentralisasikan ke tiap kecamatan. Nantinya, per kecamatan ikut mengoordinasikan vaksinasi bagi sekitar 500 PTK. “Target vaksinasi akan diupayakan selesai pada Mei. Vaksinasi PTK ini secara serentak akan dilaksanakan di 30 kecamatan,” ungkapnya.  Lihat Juga: Tempur Pesawat Lebih Seru Dengan Mainkan Game Strikers 1945, Mainkan Sekarang! (boy) ",0,,,
144355,"      Home > Kampus ITB Wisuda 20 Anggota Polri Magister Pakar Keamanan SiberM PurwadiMinggu, 11 April 2021 - 18:28 WIB 20 Perwira Polri menyelesaikan program pacasarjana double degree Magister Teknik Elektro Opsi Rekayasa Manajemen dan Keamanan Informasi, Sabtu (10/4). Foto/Ist     JAKARTA - Sebanyak 20 Perwira Polri berhasil menyelesaikan program pacasarjana double degree Magister Teknik Elektro Opsi Rekayasa Manajemen dan Keamanan Informasi, Sabtu (10/4). Program tersebut merupakan realisasi kerja sama antara Polri, Institut Teknologi Bandung (ITB) dan the Korea International Cooperation Agency (KOICA), sebagaimana tertuang dalam nota kesepahaman yang ditandatangani pada 2018 antara ketiga institusi tersebut.Baca juga: Ini Wisudawan Terbaik ITS, Kuliah 3,5 Tahun Raih IPK 3,93 Wisudawan yang merupakan anggota Polri aktif tersebut telah mengikuti pendidikan selama empat semester yang dilaksanakan di ITB dan di Korean Naional Police University (KNPU) yang berlokasi di kota Asan, Chungcheongnam-do, Korea Selatan.   Baca Juga:Kubu Moeldoko Apresiasi Pelaporan SBY dan AHY ke Mabes PolriPengacara Minta Nama 2 Polisi Tersangka dan Otak Pembunuh Anggota FPI DibukaDukung Pembelajaran Jarak Jauh, ITB Bangun Jaringan 4G di 3TSelama dua semester mengikuti perkuliahan di ITB, perwira–perwira unggulan Polri tersebut belajar tentang keamanan komputer dan jaringan, forensik digital, kriptografi dan aplikasinya, kejahatan komputer, manajemen keamanan informasi dan penyusunan tesis. Sedangkan di KNPU mereka belajar lebih jauh tentang forensik digital, investigasi dan pengumpulan alat bukti digital berteknologi tinggi, kriminologi siber, hukum kejahatan siber, serta mengikuti kelas ekstrakurikuler seni beladiri Korea.Baca juga: Presiden Jokowi Keluarkan Kepres Satgas BLBI, Ini Rincian Tugasnya Wisudawan telah menyelesaikan penulisan tesis yang terbagi dalam tiga kelompok topik, yaitu: topik manajemen keamanan informasi, teknologi deteksi dan keamanan informasi, dan forensik digital.  Acara wisuda yang dilaksanakan secara daring tersebut difasilitasi oleh Divisi Hubungan Internasional Polri yang merupakan inisiator kerja sama Polri dan KOICA ini. halaman ke-112show all       ",0,,,
144356,"  JURNAL MEDAN - Drama Korea Sisyphus: The Myth episode 13 menceritakan Han Tae-Sul dan Kang Seo-Hae yang berhasil selamat dari kejaran Sigma dan Biro Kontrol. Mereka berhasil kabur berkat pertolongan pengawal pribadi Han Tae-Sul, Yeo Bong-Seon yang datang dari masa lalu setelah melihat pesan yang ditulis Han Tae-Sul di dinding sekolah. Ketika dikepung oleh Sigma, Han Tae-Sul mencoba membuat teori perjalanan waktu dengan menuliskan pertolongan dan berharap pesan itu dilihat oleh seseorang yang hidup di masa depan. Di saat bersamaan, adegan menceritakan perjalanan Kang Seo-Hae dan ayahnya yang berusaha menemukan lokasi mesin waktu agar bisa kembali ke masa lalu. Di tengah perjalanan, Kang Seo-Hae bertemu Yeo Bong-Seon. Saat itu Bong Seon berjanji akan membantu Kang Seo-Hae menemukan mesin waktu jika Kang Seo-Hae menceritakan rencananya untuk mencegah perang. Menurut Kang Seo Hae, dari buku catatan yang ia dapat dari dirinya di masa depan, Kang Seo-Hae mengatakan perang akan bisa dihentikan jika berhasil mengubah tatanan kejadian di masa lalu. Dari buku catatan itu Kang Seo-Hae juga mengetahui waktu telah terulang berkali-kali dan selama ini, di setiap masanya, kejadian sama selalu terulang dan perang selalu terjadi. ",0,,,
144357,"    JURNAL MEDAN - Jadwal acara ANTV hari ini, Sabtu 10 April 2021 menghadirkann sejumlah drama India seperi Utaran, Paramavatar Shri Krishna dan Radha Krishna. Drama India lainnya adalah Gopi, Yeh Hai Mahabbatein, Kulfi dan Nazar. Berikut jadwal acara di ANTV hari ini, Sabtu 10 April 2021.  03:30 WIB Tawa Sutra Balik Lagi 04:30 WIB Tuyul & Mbak Yul Reborn ",0,,,
144358,"  JURNAL MEDAN - Ramalan zodiak asmara hari ini Sabtu 10 April 2021, berbunga-bunga di akhir pekan dan liburan. Masing-masing zodiak akan mengalami hari-hari yang menyenangkan meskipun hidup tak selalu indah. 1. Aries (21 Maret - 19 April) Saat ini, kehidupan cintamu sedang berada dalam masa harmonis dan sangat romantis. Manfaatkan momen ini sebaik mungkin dengan merencanakan sesuatu yang menarik bersama pasanganmu. Saat ini merupakan waktu yang tepat untuk mencurahkan seluruh perasaanmu kepada pasangan. 2. Taurus (20 April - 20 Mei) Taurus akan menyelesaikan persoalan yang terjadi dalam beberapa waktu terakhir dengan kekasihnya. Sekarang adalah saat yang tepat untuk mengungkapkan sesuatu, termasuk menjalin hubungan ke jenjang yang lebih tinggi. 3. Gemini (21 Mei - 20 Juni) ",0,,,
144359,"  JURNAL MEDAN - Jadwal acara Trans 7 hari ini, Sabtu 10 April 2021 akan menghadirkan beberapa program. Mulai dari Overa Van Java (OVJ), The Police, Ada Show dan Duel Karaoke, lengkap dengan link live streamingnya. Selain itu, ada juga program On The Spot, Jejak DI Gundul dan Jazirah Islam Berikut jadwal acara Trans 7 hari ini, Sabtu 10 April 2021   04:00 WIB Jazirah Islam 04:30 WIB Kisah Para Nabi 05:30 WIB Islampedia 06:00 WIB Redaksi Pagi ",0,,,
144360," 5 Negara Ini Kaya Raya karena Sumber Daya Alamnya  Indonesia termasuk gak ya?   Ilustrasi. ANTARAFOTO/Jojojn           Verified    Helmi Shemi       Share to Facebook  Share to Twitter      Jakarta, IDN Times - Sumber daya alam menjadi komoditas yang sering dimanfaatkan banyak negara untuk perekonomiannya. Sumber daya alam ini termasuk yang diambil dari bumi dan yang belum diekstraksi dan tumbuh secara alami tanpa bantuan manusia.Sumber daya alam dapat diperbaharui atau tidak dapat diperbarui seperti energi fosil yang akan habis pada suatu saat nanti. Kita juga mengenal energi terbarukan seperti tenaga surya.Nah berikut ini adalah 5 negara terbesar dengan sumber daya alam paling banyak dan nilai perkiraan totalnya, menurut World Atlas yang dilansir dari Investopedia.     1. TiongkokIDN Times/Uni Lubis Tiongkok menjadi negara dengan sumber daya alam paling banyak yang diperkirakan bernilai 23 triliun dolar AS atau Rp336 kuadriliun. 90 persen dari sumber daya Tiongkok adalah batu bara dan logam tanah langka.Namun, kayu merupakan sumber daya alam utama lainnya yang ditemukan di Tiongkok. Sumber daya lain yang diproduksi Tiongkok adalah antimon, batu bara, emas, grafit, timbal, molibdenum, fosfat, timah, tungsten, vanadium, dan seng. Tiongkok adalah produsen bauksit, kobalt, tembaga, mangan, dan perak terbesar kedua di dunia. Negara yang terkenal dengan hewan pandanya ini juga memiliki kromium dan permata berlian.2. Arab SaudiIlustrasi Minyak dan OPEC (IDN Times/Arief Rahmat) Arab Saudi memiliki sumber daya alam senilai sekitar 34,4 triliun dolar AS atau setara Rp503 kuadriliun dengan minyak sebagai sumber daya alamnya yang utama.Negara ini telah menjadi pengekspor utama sejak minyak ditemukan pada 1938. Dengan 22,4 persen dari cadangan dunia, perekonomian negara sangat bergantung pada ekspor minyaknya. Arab Saudi juga memiliki cadangan gas alam terbesar keempat. Sumber daya alam Arab Saudi lainnya termasuk tembaga, feldspar, fosfat, perak, belerang, tungsten, dan seng.   3. Kanada  Selain Bitcoin, Ini 5 Cryptocurrency yang Juga PopulerTernyata, Pertumbuhan Crazy Rich se-Dunia Paling Subur di Indonesia!Lagi Hype, Investasi Bitcoin Halal atau Haram ya?Seorang pelayan di Mamma Martino's Restaurant melayani pelanggan setelah restoran makan di tempat, gim dan bioskop dibuka kembali dalam fase ke-3 dari peraturan larangan penyakit virus korona (COVID-19) di Toronto, Ontario, Kanada, Jumat (31/7/2020) (ANTARA FOTO/REUTERS/Carlos Osorio) Negara ketiga dalam daftar ini adalah Kanada. Kanada punya komoditas senilai 33,2 triliun dolar AS atau Rp385 kuadriliun dari cadangan minyaknya yang terbesar ketiga setelah Venezuela dan Arab Saudi. Komoditas lain yang dimiliki Kanada adalah gipsum, batu kapur, garam batu, dan kalium, serta mineral energi, seperti batu bara dan uranium.Logam di Kanada termasuk tembaga, timbal, nikel, dan seng, serta logam mulia seperti emas, platinum, dan perak. Kanada adalah pemasok utama gas alam dan fosfat dan merupakan pengekspor kayu terbesar ketiga.  4. IndiaWarga dari komunitas nelayan berjalan dalam sebuah prosesi untuk Narali Purnima atau festival kelapa di tengah penyebaran penyakit virus corona (COVID-19) di Mumbai, India, Senin (3/8/2020) (ANTARA FOTO/REUTERS/Francis Mascarenhas) Sektor pertambangan India menyumbang 11 persen dari produk domestik bruto industri (PDB) negara itu dan 2,5 persen dari total PDB. Industri pertambangan dan logam bernilai lebih dari 106,4 miliar dolar AS pada tahun 2010 atau setara Rp1,5 kuadriliun.Cadangan batu bara negara ini adalah yang terbesar keempat di dunia. Sumber daya alam India lainnya termasuk bauksit, kromit, berlian, batu kapur, gas alam, minyak bumi, dan bijih titanium.India menyediakan lebih dari 12 persen thorium global, lebih dari 60 persen produksi mika global, dan merupakan produsen utama bijih mangan.5. RusiaGedung Kementerian Pertahanan Federasi Rusia di Kota Moskow, Rusia. twitter.com/mod_russia Total perkiraan sumber daya alam Rusia bernilai 75 triliun dolar AS atau Rp1 kuantiliun!Negara ini memiliki industri pertambangan terbesar di dunia yang memproduksi bahan bakar mineral, industri mineral, dan logam. Rusia adalah produsen aluminium, arsenik, semen, tembaga, logam magnesium, dan senyawa seperti nitrogen, paladium, silikon, dan vanadium. Negara ini adalah pengekspor mineral tanah langka terbesar kedua.Selain lima negara ini, World Atlas juga menempatkan negara lain yang masuk dalam 10 besar. Negara dengan sumber daya terbesar di urutan keenam hingga 10 adalah: Brasil, Amerika Serikat, Venezuela, Republik Kongo dan Australia.   ",0,,,
144361," Cara Memastikan Kesehatan Finansial sepanjang Puasa Ramadan  Perlu direncanakan agar keuangan tidak tekor selama puasa   Ilustrasi Ramadhan (IDN Times/Sukma Shakti)           Verified    Ridwan Aji Pitoko       Share to Facebook  Share to Twitter      Jakarta, IDN Times - Bulan Ramadan mewajibkan seluruh umat muslim untuk berpuasa. Oleh sebab itu, idealnya pengeluaran pada selama bulan tersebut lebih sedikit karena hanya makan dua kali, yakni saat sahur dan berbuka.Namun, pada kenyataannya justru pengeluaran bisa semakin banyak dibandingkan bulan lain di luar bulan puasa. Hal itu disebabkan harga bahan pokok yang cenderung naik selama Ramadan dan jelang Lebaran.Selain itu, undangan buka puasa bersama teman-teman juga menjadi alasan mengapa keuanganmu bisa membengkak selama Ramadan. Terlebih, tahun ini pemerintah telah mengizinkan kegiatan buka puasa bersama meskipun dengan protokol kesehatan lantaran masih adanya pandemik COVID-19Maka dari itu, sebelum memasuki Ramadan, ada baiknya kamu membuat perencanaan terkait keuanganmu. Berikut ini empat tips mempersiapkan keuangan menjelang Ramadan yang bisa membantu kamu agar tidak tekor selama sebulan menjalani ibadah puasa.      1. Membuat rencana pengeluaran selama sebulanIlustrasi pengeluaran, rupiah, uang (IDN Times/Shemi) Hal pertama dalam mempersiapkan keuangan menjelang Ramadan adalah dengan membuat rencana pengeluaran kamu selama sebulan ke depan. Rencana pengeluaran ini penting agar kamu tidak membelanjakan uang kamu dengan sia-sia. Kamu akan lebih dapat mengontrol pengeluaran jika kamu memiliki rencana di awal.Dengan demikian, setiap melakukan belanja kamu akan berpikir-pikir apakah sesuai dengan rencana awal yang kamu buat. Jika tidak sesuai, maka kamu tidak akan membelanjakan uangmu, tetapi jika masih masuk dalam rencana maka kamu tak akan ragu membelanjakan uangmu.Secara garis besar, kamu bisa membuat rencana pengeluaran dalam dua pos besar, yakni untuk sahur dan berbuka. Sahur dan berbuka memang menjadi dua momen yang paling mungkin menguras pengeluaranmu selama Ramadan.Oleh sebab itu, kamu perlu disiplin menjalankan setiap rencana pengeluaran yang kamu buat sebelum memasuki bulan Ramadan.2. Menahan diri untuk tidak membeli barang yang tidak perlupexels/MentatdgtRamadan selain menjadi bulan menahan nafsu juga harus menjadi momen untuk menahan perilaku konsumtif.  Lanjutkan membaca artikel di bawah  Editor’s picks Selain Bitcoin, Ini 5 Cryptocurrency yang Juga PopulerTernyata, Pertumbuhan Crazy Rich se-Dunia Paling Subur di Indonesia!Lagi Hype, Investasi Bitcoin Halal atau Haram ya?Begitu banyaknya e-commerce saat ini semakin memudahkan kamu dan siapa pun di luar sana berbelanja. Cukup lewat handphone dan aplikasi mobile banking maka kamu sudah bisa mendapatkan barang yang kamu inginkan.Maka dari itu, penting bagi kamu untuk membedakan mana barang yang kamu inginkan dan mana barang yang kamu perlukan. Selalu utamakan barang yang kamu perlukan di atas barang yang kamu inginkan agar keuangan kamu tidak boncos selama sebulan menjalani ibadah puasa di bulan Ramadan.   Baca Juga: Sri Mulyani Bicara soal Riba Wakaf Zakat, Apa Katanya?   3. Niatkan diri untuk memperbanyak zakat dan sedekahWarga menunaikan pembayaran zakat fitrah di Masjid Nurul Huda, Kebagusan, Jakarta, Minggu (17/5). (ANTARA FOTO/Aditya Pradana Putra)Tips keuangan berikutnya menjelang puasa adalah dengan meniatkan diri untuk memperbanyak zakat dan sedekah.Selama Ramadan, kamu bisa membayarkan zakat fitrah yang merupakan zakat wajib atas diri kamu dan juga zakat mal atau zakat untuk harta yang kamu hasilkan dalam setahun.Baik zakat fitrah maupun mal bisa kamu salurkan lewat masjid yang ada di sekitar lingkunganmu. Selain itu, kamu juga bisa memanfaatkan layanan zakat online yang saat ini jumlahnya cukup banyak.Sementara untuk sedekah bisa kamu lakukan dengan memberikan uang atau barang secara langsung kepada pihak-pihak yang membutuhkan seperti fakir miskin, anak yatim, dan lain sebagainya.  4. Mempersiapkan anggaran LebaranIlustrasi Bedug (IDN Times/Mardya Shakti) Mempersiapkan anggaran Lebaran menjadi tips keuangan berikutnya yang bisa kamu lakukan menjelang bulan Ramadan.Pasalnya, waktu Lebaran menjadi momen dengan kemungkinan paling besar buat kamu untuk menghabiskan uang yang kamu miliki mengingat adanya tradisi bagi-bagi uang ke sanak saudara.Maka dari itu, kamu wajib membuat pos anggaran berapa uang yang sekiranya akan kamu bagi-bagikan kepada sanak familimu ketika Lebaran nanti. Jika tidak, maka keuanganmu selepas Lebaran akan sekarat dan tentunya dapat menyusahkan kehidupan kamu.   ",0,,,
144363," A   A   A   Pengaturan Font   Potensi pengembangan kelapa sawit di Indonesia bagian timur harus terus dilakukan karena bertujuan untuk mengentaskan kemiskinan.   JAKARTA - Industri kelapa sawit diharapkan bisa menjadi pendorong pertumbuhan ekonomi baru di wilayah Indonesia Timur. Hal itu seiring dengan pertambahan luas tutupan kelapa sawit di wilayah tersebut. Luas tutupan kelapa sawit Indonesia sebesar 16,38 juta hektare (ha). Sementara itu, luas tutupan kelapa sawit di bagian timur Indonesia (Pulau Sulawesi, Maluku, dan Papua) sebesar 553.952 ha atau 3,38 persen dari total luas tutupan kelapa sawit nasional. Khusus untuk Papua, luas tutupan kelapa sawit sebesar 58.656 ha dan Papua Barat sebesar 110.496 ha. Deputi bidang Pangan dan Pertanian Kementerian Koordinator bidang Perekonomian, Musdhalifah Machmud, mengatakan lokasi tutupan kelapa sawit di wilayah Papua Barat terdapat di beberapa kabupaten, meliputi Manokwari, Sorong, Sorong Selatan, Maybrat, Teluk Bintuni, dan Fak Fak. Sedangkan lokasi tutupan kelapa sawit di wilayah Papua terdapat di Nabire, Jayapura, Keerom, Boven Digoel, Mappi, dan Merauke. ""Pola persebaran tutupan kelapa sawit di wilayah ini juga bersifat bergerombol dan berkolaborasi,"" ujarnya dalam diskusi bertajuk Penguatan Peranan Kelapa Sawit dalam Program Pengentasan Kemiskinan di Indonesia Bagian Timur, di Jakarta, Senin (12/4). Potensi pengembangan kelapa sawit di Indonesia bagian timur harus terus dilakukan karena bertujuan untuk mengentaskan kemiskinan dan mendorong pertumbuhan ekonomi daerah sehingga menimbulkan multiplayer effect. Upaya pengentasan kemiskinan sudah dilakukan melalui sawit dengan cara program Peremajaan Sawit Rakyat (PSR). Secara umum, target PSR pada 2020-2022 mencapai 540 ha di 21 provinsi yang melibatkan kurang lebih 43 ribu pekebun, khusus untuk Papua, target PSR mencapai enam ribu ha. Manfaat PSR, antara lain peningkatan produktivitas tanaman, peningkatan pendapatan pekebun dan pengelolaan sawit berkelanjutan. ""Target PSR pada 2020-2022 di Pulau Papua sebesar enam ribu ha yang terdiri dari Papua Barat sebesar tiga ribu ha dan Papua sebesar tiga ribu ha,"" ujar dia. Tantangan pembangunan perkebunan kelapa sawit di Papua, yaitu rendahnya produktivitas kebun sawit rakyat, infrastruktur dan fasilitas transportasi yang kurang memadai, konflik sosial dengan masyarakat adat dan kapasitas masyarakat yang masih terbatas. Meski demikian, untuk pembangunan kelapa sawit rakyat, pemerintah mengeluarkan kebijakan, meliputi peremajaan sawit rakyat, program peningkatan infrastruktur dan multimoda di Papua, Moratorium Perizinan Perkebunan Kelapa Sawit dan Rencana Aksi Nasional Perkebunan Kelapa Sawit Berkelanjutan dan terakhir perlunya Sistem Sertifikasi Perkebunan Kelapa Sawit Berkelanjutan Indonesia (ISPO). Serap Pekerja Kepala Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu Kabupaten Merauke, Justina Sianturi, mengatakan peran kelapa sawit dalam pembangunan dan investasi di Kabupaten Merauke yaitu bagi masyarakat bisa menyerap tenaga kerja sebesar 2.474 warga Papua, memperoleh pendapatan dari hasil kebun plasma dan meningkatkan perekonomian masyarakat dan membuka lapangan kerja baru.     Sementara itu, Direkur Eksektutif Palm Oil Agribusiness Strategic Policy Institute (PASPI), Tungkot Sipayung, mengatakan perkebunan sawit turut membantu membangun pusat pertumbuhan ekonomi baru di Papua, khususnya di daerah Keerom, Sorong, Sorong Selatan, Manokwari, Teluk Bintuni, Fak Fak, dan Merauke. ""Secara garis besar, terdapat dua manfaat utama kelapa sawit yang paling dirasakan, yakni penurunan kemiskinan di perdesaan dan penyerapan tenaga kerja langsung dan tak langsung,"" ujarnya.  (ers/E-10) Redaktur : Muchamad Ismail               ",0,,,
